,0
0,0.5857142857142857
1,0.6285714285714286
2,0.6571428571428571
3,0.6714285714285714
4,0.6714285714285714
5,0.6857142857142857
6,0.7142857142857143
7,0.7428571428571429
8,0.7571428571428571
9,0.8
10,0.7714285714285715
11,0.7857142857142857
12,0.8
13,0.8285714285714286
14,0.8285714285714286
15,0.8571428571428571
16,0.8714285714285714
17,0.8571428571428571
18,0.8714285714285714
19,0.8857142857142857
20,0.8571428571428571
21,0.8571428571428571
22,0.8571428571428571
23,0.8714285714285714
24,0.8571428571428571
25,0.8571428571428571
26,0.8571428571428571
27,0.8571428571428571
28,0.8571428571428571
29,0.8571428571428571
30,0.8571428571428571
31,0.8571428571428571
32,0.8428571428571429
33,0.8428571428571429
34,0.8428571428571429
35,0.8571428571428571
36,0.8571428571428571
37,0.8571428571428571
38,0.8714285714285714
39,0.8714285714285714
40,0.9
41,0.9
42,0.9
43,0.9285714285714286
44,0.9285714285714286
45,0.9285714285714286
46,0.9285714285714286
47,0.9285714285714286
48,0.9142857142857143
49,0.9142857142857143
50,0.9
51,0.9
52,0.9
53,0.9142857142857143
54,0.9
55,0.9
56,0.9
57,0.9
58,0.9
59,0.9
60,0.9
61,0.9142857142857143
62,0.9142857142857143
63,0.9142857142857143
64,0.9142857142857143
65,0.9142857142857143
66,0.9142857142857143
67,0.9142857142857143
68,0.9142857142857143
69,0.9142857142857143
70,0.9142857142857143
71,0.9142857142857143
72,0.9142857142857143
73,0.9142857142857143
74,0.9142857142857143
75,0.9142857142857143
76,0.9142857142857143
77,0.9142857142857143
78,0.9285714285714286
79,0.9285714285714286
80,0.9285714285714286
81,0.9285714285714286
82,0.9285714285714286
83,0.9285714285714286
84,0.9142857142857143
85,0.9142857142857143
86,0.9142857142857143
87,0.9142857142857143
88,0.9142857142857143
89,0.9142857142857143
90,0.9142857142857143
91,0.9142857142857143
92,0.9142857142857143
93,0.9142857142857143
94,0.9142857142857143
95,0.9142857142857143
96,0.9142857142857143
97,0.9142857142857143
98,0.9142857142857143
99,0.9142857142857143
